label,query,mask,ambigous_word
nicht1162,"Aber es macht für die Lektüre einigen Unterschied , ob man weiß oder nicht weiß , dass er die Schreckensfigur ist , die durch die Kulissen des Romans geistert .",weiß,nicht
oder1162,"Erstens : Für das , was ein Mensch sagt oder nicht sagt , ist in erster Linie er selber verantwortlich , kein anderer , nicht die Gesellschaft , nicht seine Eltern , auch nicht Reinhold Beckmann .",sagt,oder
nicht1162,"Erstens : Für das , was ein Mensch sagt oder nicht sagt , ist in erster Linie er selber verantwortlich , kein anderer , nicht die Gesellschaft , nicht seine Eltern , auch nicht Reinhold Beckmann .",sagt,nicht
oder1162,"Erstens : Für das , was ein Mensch sagt oder nicht sagt , ist in erster Linie er selber verantwortlich , kein anderer , nicht die Gesellschaft , nicht seine Eltern , auch nicht Reinhold Beckmann .",sagt,oder
nicht1162,"Erstens : Für das , was ein Mensch sagt oder nicht sagt , ist in erster Linie er selber verantwortlich , kein anderer , nicht die Gesellschaft , nicht seine Eltern , auch nicht Reinhold Beckmann .",sagt,nicht
oder1162,"Diese Regulierung mag nach Ihrem Verständnis , Herr Benkner , nicht gleich hoch sein , aber es geht hier nicht einfach um die Frage : Reguliert oder nicht reguliert ?",Reguliert,oder
nicht1162,"Diese Regulierung mag nach Ihrem Verständnis , Herr Benkner , nicht gleich hoch sein , aber es geht hier nicht einfach um die Frage : Reguliert oder nicht reguliert ?",Reguliert,nicht
oder1162,"Diese Regulierung mag nach Ihrem Verständnis , Herr Benkner , nicht gleich hoch sein , aber es geht hier nicht einfach um die Frage : Reguliert oder nicht reguliert ?",reguliert,oder
nicht1162,"Diese Regulierung mag nach Ihrem Verständnis , Herr Benkner , nicht gleich hoch sein , aber es geht hier nicht einfach um die Frage : Reguliert oder nicht reguliert ?",reguliert,nicht
oder1162,"Aber der Bundestrainer lässt sich nicht gerne in die Karten schauen , ob man spielt oder nicht spielt "" "" , beschrieb Draxler die Löw'sche Führungsmethode .",spielt,oder
nicht1162,"Aber der Bundestrainer lässt sich nicht gerne in die Karten schauen , ob man spielt oder nicht spielt "" "" , beschrieb Draxler die Löw'sche Führungsmethode .",spielt,nicht
oder1162,"Aber der Bundestrainer lässt sich nicht gerne in die Karten schauen , ob man spielt oder nicht spielt "" "" , beschrieb Draxler die Löw'sche Führungsmethode .",spielt,oder
nicht1162,"Aber der Bundestrainer lässt sich nicht gerne in die Karten schauen , ob man spielt oder nicht spielt "" "" , beschrieb Draxler die Löw'sche Führungsmethode .",spielt,nicht
oder1162,"Die Gründe , warum etwas läuft oder nicht läuft , sind dabei überhaupt nicht das Thema .",läuft,oder
nicht1162,"Die Gründe , warum etwas läuft oder nicht läuft , sind dabei überhaupt nicht das Thema .",läuft,nicht
oder1162,"Die Gründe , warum etwas läuft oder nicht läuft , sind dabei überhaupt nicht das Thema .",läuft,oder
nicht1162,"Die Gründe , warum etwas läuft oder nicht läuft , sind dabei überhaupt nicht das Thema .",läuft,nicht
oder1162,"Voss : Bei Zadek wird jede Passage , jeder Satz probehalber so sehr belastet , bis er bricht oder nicht bricht .",bricht,oder
nicht1162,"Voss : Bei Zadek wird jede Passage , jeder Satz probehalber so sehr belastet , bis er bricht oder nicht bricht .",bricht,nicht
oder1162,"Voss : Bei Zadek wird jede Passage , jeder Satz probehalber so sehr belastet , bis er bricht oder nicht bricht .",bricht,oder
nicht1162,"Voss : Bei Zadek wird jede Passage , jeder Satz probehalber so sehr belastet , bis er bricht oder nicht bricht .",bricht,nicht
oder1162,"Wir wissen nicht , worüber sie sprachen oder nicht sprachen .",sprachen,oder
nicht1162,"Wir wissen nicht , worüber sie sprachen oder nicht sprachen .",sprachen,nicht
oder1162,"Wir wissen nicht , worüber sie sprachen oder nicht sprachen .",sprachen,oder
nicht1162,"Wir wissen nicht , worüber sie sprachen oder nicht sprachen .",sprachen,nicht
oder1162,"Dasselbe gilt für einige sich "" "" christlich "" "" nennende Gruppen – und für andere religiöse oder nicht religiöse .",religiöse,oder
nicht1162,"Dasselbe gilt für einige sich "" "" christlich "" "" nennende Gruppen – und für andere religiöse oder nicht religiöse .",religiöse,nicht
oder1162,"Dasselbe gilt für einige sich "" "" christlich "" "" nennende Gruppen – und für andere religiöse oder nicht religiöse .",religiöse,oder
nicht1162,"Dasselbe gilt für einige sich "" "" christlich "" "" nennende Gruppen – und für andere religiöse oder nicht religiöse .",religiöse,nicht
oder1162,"Vielleicht stört es einen der reizenden Feuilletonredakteure , die alle vier Wochen diese Kolumne redigieren , dass hier noch von keinem einzigen empfehlenswerten oder nicht empfehlenswerten Buch die Rede ist .",empfehlenswerten,oder
nicht1162,"Vielleicht stört es einen der reizenden Feuilletonredakteure , die alle vier Wochen diese Kolumne redigieren , dass hier noch von keinem einzigen empfehlenswerten oder nicht empfehlenswerten Buch die Rede ist .",empfehlenswerten,nicht
oder1162,"Vielleicht stört es einen der reizenden Feuilletonredakteure , die alle vier Wochen diese Kolumne redigieren , dass hier noch von keinem einzigen empfehlenswerten oder nicht empfehlenswerten Buch die Rede ist .",empfehlenswerten,oder
nicht1162,"Vielleicht stört es einen der reizenden Feuilletonredakteure , die alle vier Wochen diese Kolumne redigieren , dass hier noch von keinem einzigen empfehlenswerten oder nicht empfehlenswerten Buch die Rede ist .",empfehlenswerten,nicht
oder1162,"Es wird deutlich , dass die technische Regel-Revolution , die durch die Hüter des International Football Association Board IFAB nach jahrelanger Ablehnung im Juli 2012 durch eine Statutenänderung auf den Weg gebracht wurde , auch eine Frage des vorhandenen oder nicht vorhandenen Geldes ist .",vorhandenen,oder
nicht1162,"Es wird deutlich , dass die technische Regel-Revolution , die durch die Hüter des International Football Association Board IFAB nach jahrelanger Ablehnung im Juli 2012 durch eine Statutenänderung auf den Weg gebracht wurde , auch eine Frage des vorhandenen oder nicht vorhandenen Geldes ist .",vorhandenen,nicht
oder1162,"Es wird deutlich , dass die technische Regel-Revolution , die durch die Hüter des International Football Association Board IFAB nach jahrelanger Ablehnung im Juli 2012 durch eine Statutenänderung auf den Weg gebracht wurde , auch eine Frage des vorhandenen oder nicht vorhandenen Geldes ist .",vorhandenen,oder
nicht1162,"Es wird deutlich , dass die technische Regel-Revolution , die durch die Hüter des International Football Association Board IFAB nach jahrelanger Ablehnung im Juli 2012 durch eine Statutenänderung auf den Weg gebracht wurde , auch eine Frage des vorhandenen oder nicht vorhandenen Geldes ist .",vorhandenen,nicht
oder1162,Einen neuen Kriterienkatalog für förderungswürdige oder nicht förderungswürdige Gründungen gibt es nämlich nicht .,förderungswürdige,oder
nicht1162,Einen neuen Kriterienkatalog für förderungswürdige oder nicht förderungswürdige Gründungen gibt es nämlich nicht .,förderungswürdige,nicht
oder1162,Einen neuen Kriterienkatalog für förderungswürdige oder nicht förderungswürdige Gründungen gibt es nämlich nicht .,förderungswürdige,oder
nicht1162,Einen neuen Kriterienkatalog für förderungswürdige oder nicht förderungswürdige Gründungen gibt es nämlich nicht .,förderungswürdige,nicht
oder1162,"Es hat auch keinerlei offizielle oder nicht offizielle Angebote gegeben» , sagte Seibert in Berlin .",offizielle,oder
nicht1162,"Es hat auch keinerlei offizielle oder nicht offizielle Angebote gegeben» , sagte Seibert in Berlin .",offizielle,nicht
oder1162,"Es hat auch keinerlei offizielle oder nicht offizielle Angebote gegeben» , sagte Seibert in Berlin .",offizielle,oder
nicht1162,"Es hat auch keinerlei offizielle oder nicht offizielle Angebote gegeben» , sagte Seibert in Berlin .",offizielle,nicht
oder1162,Tor oder nicht Tor - am Montag werden die Vertreter der 36 Profivereine in einem Hotel am Frankfurter Flughafen eine Grundsatzentscheidung über die Einführung der Torlinientechnologie in den bei den Bundesligen treffen .,Tor,oder
nicht1162,Tor oder nicht Tor - am Montag werden die Vertreter der 36 Profivereine in einem Hotel am Frankfurter Flughafen eine Grundsatzentscheidung über die Einführung der Torlinientechnologie in den bei den Bundesligen treffen .,Tor,nicht
oder1162,Tor oder nicht Tor - am Montag werden die Vertreter der 36 Profivereine in einem Hotel am Frankfurter Flughafen eine Grundsatzentscheidung über die Einführung der Torlinientechnologie in den bei den Bundesligen treffen .,Tor,oder
nicht1162,Tor oder nicht Tor - am Montag werden die Vertreter der 36 Profivereine in einem Hotel am Frankfurter Flughafen eine Grundsatzentscheidung über die Einführung der Torlinientechnologie in den bei den Bundesligen treffen .,Tor,nicht
oder1162,"Heute Abend um 22 Uhr 30 wird auf B 1 zwar nicht das Traumschiff wiederholt , aber wenigstens stellt Autorin Heike Wilke die Berliner Hamlet-Frage : Schloss oder nicht Schloss ?",Schloss,oder
nicht1162,"Heute Abend um 22 Uhr 30 wird auf B 1 zwar nicht das Traumschiff wiederholt , aber wenigstens stellt Autorin Heike Wilke die Berliner Hamlet-Frage : Schloss oder nicht Schloss ?",Schloss,nicht
oder1162,"Heute Abend um 22 Uhr 30 wird auf B 1 zwar nicht das Traumschiff wiederholt , aber wenigstens stellt Autorin Heike Wilke die Berliner Hamlet-Frage : Schloss oder nicht Schloss ?",Schloss,oder
nicht1162,"Heute Abend um 22 Uhr 30 wird auf B 1 zwar nicht das Traumschiff wiederholt , aber wenigstens stellt Autorin Heike Wilke die Berliner Hamlet-Frage : Schloss oder nicht Schloss ?",Schloss,nicht
oder1162,"Das ZDF , Böhmermanns Arbeitgeber , twitterte zu dem Stunt des Journalisten Diekmann : "" "" Fake oder nicht Fake :",Fake,oder
nicht1162,"Das ZDF , Böhmermanns Arbeitgeber , twitterte zu dem Stunt des Journalisten Diekmann : "" "" Fake oder nicht Fake :",Fake,nicht
oder1162,"Das ZDF , Böhmermanns Arbeitgeber , twitterte zu dem Stunt des Journalisten Diekmann : "" "" Fake oder nicht Fake :",Fake,oder
nicht1162,"Das ZDF , Böhmermanns Arbeitgeber , twitterte zu dem Stunt des Journalisten Diekmann : "" "" Fake oder nicht Fake :",Fake,nicht
oder1162,"Ihn treibt die Neugier nach Positionen , nicht das Problem "" "" Krieg oder nicht Krieg "" "" .",Krieg,oder
nicht1162,"Ihn treibt die Neugier nach Positionen , nicht das Problem "" "" Krieg oder nicht Krieg "" "" .",Krieg,nicht
oder1162,"Ihn treibt die Neugier nach Positionen , nicht das Problem "" "" Krieg oder nicht Krieg "" "" .",Krieg,oder
nicht1162,"Ihn treibt die Neugier nach Positionen , nicht das Problem "" "" Krieg oder nicht Krieg "" "" .",Krieg,nicht
oder1162,""" "" Unabhängig von Norm oder nicht Norm , für den Saisoneinstieg bin ich mit meiner Höhe sehr zufrieden , denn das Springen war bei dem böigen Wind äußerst schwierig "" "" , sagte die frühere deutsche Hallenmeisterin nach ihrem vierten Erfolg in Recklinghausen .",Norm,oder
nicht1162,""" "" Unabhängig von Norm oder nicht Norm , für den Saisoneinstieg bin ich mit meiner Höhe sehr zufrieden , denn das Springen war bei dem böigen Wind äußerst schwierig "" "" , sagte die frühere deutsche Hallenmeisterin nach ihrem vierten Erfolg in Recklinghausen .",Norm,nicht
oder1162,""" "" Unabhängig von Norm oder nicht Norm , für den Saisoneinstieg bin ich mit meiner Höhe sehr zufrieden , denn das Springen war bei dem böigen Wind äußerst schwierig "" "" , sagte die frühere deutsche Hallenmeisterin nach ihrem vierten Erfolg in Recklinghausen .",Norm,oder
nicht1162,""" "" Unabhängig von Norm oder nicht Norm , für den Saisoneinstieg bin ich mit meiner Höhe sehr zufrieden , denn das Springen war bei dem böigen Wind äußerst schwierig "" "" , sagte die frühere deutsche Hallenmeisterin nach ihrem vierten Erfolg in Recklinghausen .",Norm,nicht
oder1162,"Und 2006 sagt der ehemalige Filmhochschullehrer , der immer wieder gerne einen Klassiker zitiert , geht es um "" "" Sein oder Nicht sein "" "" der PDS .",Sein,oder
Nicht1162,"Und 2006 sagt der ehemalige Filmhochschullehrer , der immer wieder gerne einen Klassiker zitiert , geht es um "" "" Sein oder Nicht sein "" "" der PDS .",Sein,Nicht
oder1162,"Und 2006 sagt der ehemalige Filmhochschullehrer , der immer wieder gerne einen Klassiker zitiert , geht es um "" "" Sein oder Nicht sein "" "" der PDS .",sein,oder
Nicht1162,"Und 2006 sagt der ehemalige Filmhochschullehrer , der immer wieder gerne einen Klassiker zitiert , geht es um "" "" Sein oder Nicht sein "" "" der PDS .",sein,Nicht
oder1162,Kunst sein oder nicht sein – das ist in Zürich die Frage .,sein,oder
nicht1162,Kunst sein oder nicht sein – das ist in Zürich die Frage .,sein,nicht
oder1162,Kunst sein oder nicht sein – das ist in Zürich die Frage .,sein,oder
nicht1162,Kunst sein oder nicht sein – das ist in Zürich die Frage .,sein,nicht
oder1162,""" "" Sein oder nicht sein "" "" , rief Boulbouls Theaterchor frei nach Hamlet , als König Lear , gespielt vom 13-jährigen Madschid mit Bartflaum und Leidenschaft , in den Wahnsinn fiel .",Sein,oder
nicht1162,""" "" Sein oder nicht sein "" "" , rief Boulbouls Theaterchor frei nach Hamlet , als König Lear , gespielt vom 13-jährigen Madschid mit Bartflaum und Leidenschaft , in den Wahnsinn fiel .",Sein,nicht
oder1162,""" "" Sein oder nicht sein "" "" , rief Boulbouls Theaterchor frei nach Hamlet , als König Lear , gespielt vom 13-jährigen Madschid mit Bartflaum und Leidenschaft , in den Wahnsinn fiel .",sein,oder
nicht1162,""" "" Sein oder nicht sein "" "" , rief Boulbouls Theaterchor frei nach Hamlet , als König Lear , gespielt vom 13-jährigen Madschid mit Bartflaum und Leidenschaft , in den Wahnsinn fiel .",sein,nicht
oder1162,Das mag sein oder nicht sein .,sein,oder
nicht1162,Das mag sein oder nicht sein .,sein,nicht
oder1162,Das mag sein oder nicht sein .,sein,oder
nicht1162,Das mag sein oder nicht sein .,sein,nicht
oder1162,"Alles dreht sich um Hamlet , Shakespeares grüblerischen Dänenprinzen , um "" "" Sein oder nicht sein "" "" und die letzten , ersten Fragen unsererconditio humana , um Herrscherwahn und Blutrache , um Männlichkeit als System .",Sein,oder
nicht1162,"Alles dreht sich um Hamlet , Shakespeares grüblerischen Dänenprinzen , um "" "" Sein oder nicht sein "" "" und die letzten , ersten Fragen unsererconditio humana , um Herrscherwahn und Blutrache , um Männlichkeit als System .",Sein,nicht
oder1162,"Alles dreht sich um Hamlet , Shakespeares grüblerischen Dänenprinzen , um "" "" Sein oder nicht sein "" "" und die letzten , ersten Fragen unsererconditio humana , um Herrscherwahn und Blutrache , um Männlichkeit als System .",sein,oder
nicht1162,"Alles dreht sich um Hamlet , Shakespeares grüblerischen Dänenprinzen , um "" "" Sein oder nicht sein "" "" und die letzten , ersten Fragen unsererconditio humana , um Herrscherwahn und Blutrache , um Männlichkeit als System .",sein,nicht
oder1162,Sein oder nicht sein !,Sein,oder
nicht1162,Sein oder nicht sein !,Sein,nicht
oder1162,Sein oder nicht sein !,sein,oder
nicht1162,Sein oder nicht sein !,sein,nicht
Weder12,"So bedient sich die Regierung inzwischen unter anderem einer Technik namensDeep-Packet-Inspection . Damit kann sie automatisiert im aktuellen Datenverkehr nach Schlüsselworten suchen , schreibt Will Heaven im britischen Telegraph . Weder Sender noch Empfänger würden bemerken , dass jemand ihre Nachrichten heimlich kontrolliert habe .",Sender,Weder
Weder12,"So bedient sich die Regierung inzwischen unter anderem einer Technik namensDeep-Packet-Inspection . Damit kann sie automatisiert im aktuellen Datenverkehr nach Schlüsselworten suchen , schreibt Will Heaven im britischen Telegraph . Weder Sender noch Empfänger würden bemerken , dass jemand ihre Nachrichten heimlich kontrolliert habe .",Empfänger,Weder
